date,ta,rh,vpd,sw_in,ppfd_in,ws,swc_shallow,swc_deep,ext_rad,SapFlow
2016/1/1 0:00,-0.549,77.9,0.129687762,12.133,0,2.278,0.140736111,0.166,0,0.085701892
2016/1/1 0:30,-0.592,76.8,0.135715378,12.19,0,2.25,0.140375,0.167,0,0.005234594
2016/1/1 1:00,-0.627,77.1,0.133617893,12.174,0,2.272,0.140222222,0.168,0,0.004834813
2016/1/1 1:30,-0.671,77.5,0.130861931,12.145,0,2.165,0.140298611,0.167,0,0.039604936
2016/1/1 2:00,-0.681,76.4,0.137159197,12.223,0,2.112,0.139888889,0.167,0,0.039015322
2016/1/1 2:30,-0.646,75.2,0.144503064,12.157,0,1.979,0.139993056,0.167,0,0.131560262
2016/1/1 3:00,-0.59,74.9,0.14685148,12.167,0,2.105,0.140069444,0.167,0,0.081613999
2016/1/1 3:30,-0.519,74.5,0.149968271,12.205,0,2.05,0.139659722,0.166,0,0.130074108
2016/1/1 4:00,-0.451,73.9,0.154261581,12.224,0,2.003,0.139631944,0.167,0,0.028865113
2016/1/1 4:30,-0.415,75.4,0.145778804,12.244,0,1.972,0.139298611,0.166,0,0.067976868
2016/1/1 5:00,-0.343,76.7,0.13880278,12.286,0,2.571,0.139069444,0.166,0,0.063854999
2016/1/1 5:30,-0.307,78.1,0.130805897,12.305,0,3.187,0.139583333,0.167,0,0.063854999
2016/1/1 6:00,-0.32,79.9,0.119940896,12.239,0,3.839,0.138993056,0.166,0,0.063854999
2016/1/1 6:30,-0.538,80.9,0.112173265,12.181,0,3.482,0.138993056,0.167,0,0.063854999
2016/1/1 7:00,-0.62,80.2,0.115589063,12.252,0,2.854,0.138993056,0.165,0,0.063854999
2016/1/1 7:30,-0.615,77.9,0.129063276,12.18,0,2.997,0.138993056,0.165,0,0.063854999
2016/1/1 8:00,-0.679,76.1,0.138923082,12.127,0,3.32,0.138763889,0.165,0,0.063854999
2016/1/1 8:30,-0.743,74.6,0.146951905,12.138,0,3.301,0.138583333,0.166,0,0.027119225
2016/1/1 9:00,-0.849,75,0.14351874,12.142,0,3.39,0.138222222,0.166,0,0.027119225
2016/1/1 9:30,-0.915,73.4,0.151966761,12.152,0,4.098,0.137993056,0.165,0,0.03819805
2016/1/1 10:00,-1.072,73.7,0.14853153,12.024,0,2.818,0.137916667,0.166,0,0.010988271
2016/1/1 10:30,-1.194,74.4,0.143287983,12.136,0,2.637,0.138354167,0.165,0,0.015657735
2016/1/1 11:00,-1.285,77.5,0.125096694,12.23,0,3.192,0.137916667,0.165,0,0.020607493
2016/1/1 11:30,-1.752,83.9,0.086484468,12.082,0,2.15,0.137763889,0.164,0,0.250013988
2016/1/1 12:00,-1.668,81.3,0.101075871,12.422,0,2.611,0.137763889,0.164,0,0.105515524
2016/1/1 12:30,-1.388,76.3,0.130773331,12.456,0,2.809,0.137583333,0.165,0,0.634527009
2016/1/1 13:00,-1.459,76.6,0.128444484,15.473,0,3.622,0.137277778,0.165,0,0.424091875
2016/1/1 13:30,-1.898,77.7,0.118503377,27.7,32.99,3.355,0.1376875,0.163,105.846702,0.295477121
2016/1/1 14:00,-1.849,76.3,0.126400177,47.71,72.5,3.349,0.137277778,0.164,209.6542789,0.23522873
2016/1/1 14:30,-1.895,72.6,0.145637354,76.2,127.8,3.352,0.137277778,0.163,303.4592398,0.178089085
2016/1/1 15:00,-1.767,66.45,0.180021161,115.05,209.5,4.397,0.137277778,0.163,385.6576085,0.124533274
2016/1/1 15:30,-1.908,66.36,0.178632572,116.65,219,4.068,0.136916667,0.164,454.8438699,0.114485973
2016/1/1 16:00,-1.542,67.02,0.179925784,221.35,408.3,4.099,0.136916667,0.164,509.8350028,0.98652957
2016/1/1 16:30,-1.138,68.06,0.179511474,189.75,350.3,4.187,0.137048611,0.163,549.6907087,0.082147808
2016/1/1 17:00,-1.004,66.96,0.187530161,162.05,295.3,4.924,0.136506944,0.165,573.7294899,0.084034447
2016/1/1 17:30,-1.076,65.03,0.197438099,142.85,260.2,4.878,0.1366875,0.162,581.5403028,0.082147808
2016/1/1 18:00,-1.181,59.83,0.225053964,143.35,260.7,4.543,0.136277778,0.163,572.9895863,0.082147808
2016/1/1 18:30,-1.31,57.61,0.235249035,150.65,272.6,3.784,0.136277778,0.163,548.2235458,0.022517628
2016/1/1 19:00,-1.597,65.94,0.185065644,100.85,178.4,4.274,0.136277778,0.163,507.6656536,0.028865113
2016/1/1 19:30,-2.561,71.4,0.144689575,138.25,250.9,3.72,0.136277778,0.163,452.0094076,0.028865113
2016/1/1 20:00,-2.198,53.64,0.24094697,103.95,192.6,2.85,0.135972222,0.162,382.2064738,0.028865113
2016/1/1 20:30,-2.094,54.59,0.237835626,86.95,147.4,3.017,0.136048611,0.163,299.4504132,0.028865113
2016/1/1 21:00,-2.033,55.28,0.23528226,50.62,75.8,2.767,0.136048611,0.162,205.156274,0.067976868
2016/1/1 21:30,-2.135,61.35,0.201816014,21.95,0,3.083,0.135840278,0.164,100.9363949,0.067976868
2016/1/1 22:00,-2.238,66.17,0.175303991,12.515,0,2.779,0.1356875,0.163,0,0.081639612
2016/1/1 22:30,-2.263,69.89,0.155738214,11.853,0,2.641,0.135201389,0.164,0,0.095746975
2016/1/1 23:00,-2.377,71.3,0.147194529,11.83,0,2.956,0.135611111,0.163,0,0.0274488
2016/1/1 23:30,-2.641,74.5,0.128240883,11.853,0,3.073,0.135611111,0.163,0,0.039113164
2016/1/2 0:00,-2.949,78.8,0.10419668,11.883,0,3.207,0.135201389,0.163,0,0.073666003
2016/1/2 0:30,-3.114,72.6,0.133020212,12.023,0,3.142,0.135048611,0.162,0,0.080117424
2016/1/2 1:00,-3.204,69.08,0.149102417,11.844,0,3.305,0.135277778,0.162,0,0.086667907
2016/1/2 1:30,-3.329,67.25,0.15645686,11.252,0,2.85,0.134840278,0.163,0,0.093312701
2016/1/2 2:00,-3.276,66.72,0.159620767,12.24,0,2.605,0.134972222,0.161,0,0.100047547
2016/1/2 2:30,-3.232,67.06,0.158510963,12.142,0,2.932,0.134972222,0.161,0,0.065649014
2016/1/2 3:00,-3.196,69.3,0.148130124,12.162,0,3.087,0.134972222,0.162,0,0.071951395
2016/1/2 3:30,-3.168,70.4,0.143121846,12.191,0,2.813,0.134611111,0.162,0,0.078359202
2016/1/2 4:00,-3.047,69.64,0.148129842,12.282,0,2.983,0.1346875,0.161,0,0.127815729
2016/1/2 4:30,-2.912,67.31,0.161113457,12.263,0,3.167,0.134534722,0.162,0,0.134949692
2016/1/2 5:00,-2.797,66.48,0.16662675,12.273,0,3.192,0.134611111,0.161,0,0.18913643
2016/1/2 5:30,-2.633,64.8,0.177128136,12.165,0,2.05,0.134534722,0.161,0,0.042148192
2016/1/2 6:00,-2.548,64.51,0.17972028,12.219,0,1.977,0.134201389,0.161,0,0.047832906
2016/1/2 6:30,-2.439,65.85,0.174341381,12.315,0,2.099,0.134305556,0.161,0,0.013249158
2016/1/2 7:00,-2.373,68.39,0.162167292,12.307,0,1.891,0.133895833,0.16,0,0.017890511
2016/1/2 7:30,-2.322,70.2,0.153461467,12.248,0,1.825,0.134305556,0.161,0,0.065631778
2016/1/2 8:00,-2.314,71.8,0.145308178,12.231,0,1.653,0.134305556,0.16,0,0.071787075
2016/1/2 8:30,-2.311,73.3,0.137609655,12.278,0,1.31,0.133895833,0.16,0,0.026484828
2016/1/2 9:00,-2.302,74.4,0.132028497,12.319,0,1.474,0.133972222,0.16,0,0.027438923
2016/1/2 9:30,-2.304,74.2,0.133040223,12.338,0,2.026,0.133895833,0.16,0,0.000799
2016/1/2 10:00,-2.378,73,0.138465407,12.253,0,2.176,0.133819444,0.16,0,0.001316098
2016/1/2 10:30,-2.433,73.5,0.13534719,12.408,0,2.163,0.133895833,0.16,0,0.030338287
2016/1/2 11:00,-2.066,78.4,0.113365228,12.639,0,2.222,0.133534722,0.161,0,0.068001075
2016/1/2 11:30,-1.349,72,0.154944397,12.458,0,1.945,0.133590278,0.159,0,0.110482859
2016/1/2 12:00,-1.175,69.52,0.170840697,12.133,0,1.383,0.133125,0.161,0,0.156577341
2016/1/2 12:30,-1.063,68.91,0.175699557,12.71,0,1.677,0.133229167,0.159,0,0.157915603
2016/1/2 13:00,-0.788,70.3,0.171264137,14.281,0,2.374,0.133305556,0.16,0,0.207061944
2016/1/2 13:30,-0.841,72.1,0.160260861,19.5,0,2.367,0.133125,0.161,104.1728471,0.208475557
2016/1/2 14:00,-0.833,71.2,0.165527594,29.53,37.41,2.539,0.132895833,0.159,208.3224813,0.209890971
2016/1/2 14:30,-0.819,67.6,0.186409704,47.24,74,2.924,0.133305556,0.159,302.514242,0.211308179
2016/1/2 15:00,-0.732,65.14,0.201845342,66.09,112.3,2.801,0.133229167,0.159,385.1375273,0.263217302
2016/1/2 15:30,-0.503,63.98,0.212085416,96.95,173.1,3.049,0.132895833,0.159,454.7795457,0.214147944
2016/1/2 16:00,-0.519,65.49,0.20295706,68.57,119.3,2.481,0.132819444,0.159,510.2494737,0.167342501
2016/1/2 16:30,-0.61,66.47,0.195885738,59.98,102.8,2.752,0.132534722,0.159,550.5988186,0.080725195
2016/1/2 17:00,-0.605,66.38,0.196483379,76.62,136,2.887,0.132534722,0.159,575.1376365,0.011133577
2016/1/2 17:30,-0.493,65.12,0.205523255,92.65,167.2,2.897,0.132534722,0.16,583.44633,0.023453979
2016/1/2 18:00,-0.368,65.62,0.204435153,84.45,150.7,2.598,0.132638889,0.158,575.3828234,0.239469189
2016/1/2 18:30,-0.14,66.42,0.20302624,80.09,141.5,2.516,0.132590278,0.158,551.0849921,0.284377397
2016/1/2 19:00,-0.039,67.01,0.20093171,70.84,121.6,2.756,0.132229167,0.158,510.968305,0.388057664
2016/1/2 19:30,0.059,66.95,0.202737844,77.31,132.4,3.628,0.132305556,0.157,455.7187207,0.437770902
2016/1/2 20:00,0.267,65.45,0.215167453,72.94,121.9,3.675,0.132590278,0.157,386.2809583,0.48883748
2016/1/2 20:30,0.288,67.65,0.201773907,32.58,42.52,3.035,0.132590278,0.157,303.8423436,0.54120302
2016/1/2 21:00,0.462,73.5,0.167385878,21.61,0,3.294,0.132229167,0.158,209.8125071,0.469745833
2016/1/2 21:30,0.598,73.5,0.169043388,15.302,0,4.373,0.132229167,0.158,105.79928,0.342937846
2016/1/2 22:00,0.53,73.7,0.166943298,12.568,0,4.147,0.132152778,0.158,0,0.27871857
2016/1/2 22:30,0.476,73.5,0.167555838,12.304,0,4.244,0.132229167,0.158,0,0.217488759
2016/1/2 23:00,0.41,73.5,0.166755932,12.328,0,4.832,0.131895833,0.158,0,0.159650817
2016/1/2 23:30,0.383,75.7,0.152612868,12.332,0,4.922,0.131923611,0.157,0,0.081878581
2016/1/3 0:00,0.489,77.6,0.141765623,12.396,0,4.216,0.131819444,0.158,0,0.138393449
2016/1/3 0:30,0.69,78.8,0.136138284,12.439,0,4.124,0.131590278,0.157,0,0.141641122
2016/1/3 1:00,0.862,79.1,0.135891304,12.406,0,3.89,0.131923611,0.157,0,0.203600009
2016/1/3 1:30,1.106,79.1,0.138305718,12.471,0,3.817,0.131229167,0.157,0,0.269780309
2016/1/3 2:00,1.361,78.2,0.146935558,12.261,0,4.167,0.131590278,0.157,0,0.339622604
2016/1/3 2:30,1.536,77.6,0.152891271,12.056,0,4.15,0.131229167,0.158,0,0.03312672
2016/1/3 3:00,1.714,76.7,0.161079516,11.922,0,4.402,0.131590278,0.156,0,0.016379928
2016/1/3 3:30,1.854,76.4,0.164799369,12.208,0,4.726,0.131152778,0.157,0,0.090458097
2016/1/3 4:00,1.983,73.7,0.185358034,12.038,0,4.972,0.131152778,0.158,0,0.134885273
2016/1/3 4:30,2.039,74.3,0.181856631,11.83,0,4.822,0.131152778,0.157,0,0.092862422
2016/1/3 5:00,2.258,72.6,0.196944922,12,0,5.31,0.130923611,0.156,0,0.094069
2016/1/3 5:30,2.165,71.1,0.206351047,11.245,0,5.553,0.131152778,0.157,0,0.055473182
2016/1/3 6:00,1.781,64.53,0.246395279,11.832,0,5.253,0.130923611,0.156,0,0.056566541
2016/1/3 6:30,0.926,61.77,0.249722313,10.805,0,5.015,0.130923611,0.157,0,0.05766388
2016/1/3 7:00,0.444,67.35,0.205963078,10.821,0,4.141,0.130743056,0.157,0,0.023561111
2016/1/3 7:30,0.616,68.05,0.204074714,12.27,0,4.336,0.130923611,0.156,0,0.024491566
2016/1/3 8:00,0.62,63.48,0.233332307,12.147,0,4.763,0.130513889,0.155,0,0.025428702
2016/1/3 8:30,0.576,63.29,0.233800146,12.162,0,3.95,0.130923611,0.156,0,0.026372366
2016/1/3 9:00,0.705,62.66,0.240043554,12.181,0,4.339,0.130513889,0.156,0,0.002457767
2016/1/3 9:30,0.662,62.34,0.241348586,12.062,0,3.677,0.130513889,0.156,0,0.036138931
2016/1/3 10:00,0.571,63.22,0.234161152,11.994,0,3.078,0.130513889,0.156,0,0.041225351
2016/1/3 10:30,0.546,63.72,0.230559987,12.071,0,3.143,0.130076389,0.157,0,0.127678772
2016/1/3 11:00,0.569,63.33,0.233427017,12.116,0,2.965,0.130076389,0.157,0,0.228905849
2016/1/3 11:30,0.596,63.21,0.234649269,12.148,0,2.802,0.130076389,0.156,0,0.236099461
2016/1/3 12:00,0.588,63.87,0.230306281,12.052,0,2.82,0.130284722,0.154,0,0.294905788
2016/1/3 12:30,0.49,64.34,0.225702166,12.448,0,3.264,0.1304375,0.155,0,0.250610025
2016/1/3 13:00,0.34,66.38,0.210488142,14.956,0,2.617,0.130076389,0.155,0,0.257925464
2016/1/3 13:30,0.194,69.58,0.188445133,20.79,0,2.698,0.129847222,0.155,102.7109867,0.265280049
2016/1/3 14:00,-0.017,75.6,0.148850913,23.98,27.25,2.848,0.130208333,0.155,207.1992613,0.2726731
2016/1/3 14:30,-0.266,83,0.101842989,36.94,54.53,3.116,0.130208333,0.154,301.7729253,0.280103962
2016/1/3 15:00,-0.205,84.4,0.093872558,53.61,89.8,2.595,0.129847222,0.155,384.8148331,0.287572004
2016/1/3 15:30,0.025,83.8,0.099129776,119.35,217.6,2.879,0.129847222,0.155,454.9050233,0.295076621
2016/1/3 16:00,0.53,81.6,0.116796832,158.05,290.7,2.974,0.129847222,0.154,510.8449991,0.250883617
2016/1/3 16:30,0.577,80.9,0.12165367,170.45,317.2,3.233,0.129847222,0.154,551.6782223,0.258182317
2016/1/3 17:00,1.184,75.8,0.161046361,336.95,628.2,3.891,0.129847222,0.154,576.706469,0.215351899
2016/1/3 17:30,0.573,75.7,0.154729209,148.95,279.8,3.483,0.129513889,0.155,585.5017691,0.222429288
2016/1/3 18:00,0.208,75.3,0.153166721,223.15,417.5,3.153,0.129618056,0.154,577.9137249,0.181058119
2016/1/3 18:30,-0.156,72.2,0.167884244,220.35,409.5,3.885,0.1294375,0.154,554.0720823,0.287759781
2016/1/3 19:00,-0.251,62.96,0.222140799,255.35,470.4,3.147,0.129152778,0.155,514.3845128,0.148106371
2016/1/3 19:30,-0.06,62.22,0.22975454,285.25,514.9,2.501,0.128923611,0.154,459.5296427,0.255733511
2016/1/3 20:00,-0.47,60.92,0.230658234,143.25,257.6,2.582,0.128923611,0.154,390.4454492,0.075205854
2016/1/3 20:30,-1.089,58.77,0.232559455,86.85,150.9,2.65,0.129541667,0.153,308.3132219,0.080981198
2016/1/3 21:00,-1.346,60.8,0.216970064,29.13,35.85,1.622,0.128847222,0.154,214.5373634,0.11974439
2016/1/3 21:30,-1.676,57.88,0.227529543,19.75,0,2.608,0.128847222,0.155,110.7213753,0.019543822
2016/1/3 22:00,-1.896,59.15,0.217111166,12.337,0,1.679,0.128847222,0.155,0,0.043555722
2016/1/3 22:30,-1.959,60.21,0.210494169,12.057,0,1.827,0.128847222,0.153,0,0.00121935
2016/1/3 23:00,-2.293,58.58,0.213760698,11.165,0,2.543,0.128770833,0.154,0,0.004235913
2016/1/3 23:30,-2.94,60.04,0.196532851,9.333,0,2.055,0.128847222,0.154,0,0.007766638
2016/1/4 0:00,-3.426,64.51,0.168319443,9.472,0,2.313,0.128847222,0.153,0,0.123435652
2016/1/4 0:30,-3.869,68.51,0.144463656,9.387,0,1.766,0.128770833,0.155,0,0.08741337
2016/1/4 1:00,-4.166,64.07,0.161186944,9.909,0,2.224,0.129131944,0.153,0,0.136141137
2016/1/4 1:30,-4.407,60.17,0.175461933,9.732,0,2.437,0.128770833,0.154,0,0.099327463
2016/1/4 2:00,-4.844,59.89,0.17094583,9.671,0,2.579,0.128770833,0.154,0,0.105388855
2016/1/4 2:30,-5.275,59.39,0.167500587,9.758,0,2.016,0.128770833,0.154,0,0.070703439
2016/1/4 3:00,-5.483,60.1,0.161984537,10.057,0,1.707,0.128847222,0.153,0,0.076386206
2016/1/4 3:30,-5.686,61.71,0.153058297,9.904,0,1.565,0.128694444,0.153,0,0.082149486
2016/1/4 4:00,-6.133,65.07,0.134930783,8.983,0,1.113,0.128361111,0.154,0,0.049469514
2016/1/4 4:30,-6.655,66.79,0.123241291,9.011,0,0.732,0.128770833,0.153,0,0.054783624
2016/1/4 5:00,-7.04,66.34,0.121254821,9.742,0,1.138,0.128541667,0.153,0,0.025237418
2016/1/4 5:30,-7.44,65.71,0.11975715,9.225,0,0.827,0.128770833,0.153,0,0.029941198
2016/1/4 6:00,-7.91,69.32,0.103305759,10.781,0,0.554,0.128486111,0.153,0,0.005172015
2016/1/4 6:30,-7.73,70.4,0.101075161,12.28,0,0.524,0.128409722,0.153,0,0.008789484
2016/1/4 7:00,-7.48,62.49,0.130597049,11.947,0,1.17,0.128180556,0.153,0,0.021560316
2016/1/4 7:30,-7.52,58.96,0.142444444,11.741,0,1.499,0.128131944,0.153,0,0.025529733
2016/1/4 8:00,-7.64,60.93,0.13434897,11.501,0,1.804,0.128131944,0.152,0,0.029618823
2016/1/4 8:30,-7.79,61.74,0.130038187,11.416,0,1.999,0.128541667,0.152,0,0.033816934
2016/1/4 9:00,-7.93,67.92,0.1078517,11.331,0,1.607,0.127847222,0.153,0,0.000434
2016/1/4 9:30,-8.32,71.9,0.091639521,11.073,0,1.921,0.128131944,0.152,0,0.001019454
2016/1/4 10:00,-8.72,67.46,0.102847128,11.106,0,2.264,0.128131944,0.153,0,0.001679329
2016/1/4 10:30,-9.25,67.65,0.098073784,9.275,0,1.941,0.128,0.154,0,0.00239296
2016/1/4 11:00,-9.97,69.74,0.086662096,9.104,0,1.568,0.128131944,0.151,0,0.003149428
2016/1/4 11:30,-10.26,71.6,0.079483741,9.666,0,1.536,0.127770833,0.152,0,0.051126712
2016/1/4 12:00,-10.52,71,0.079500603,10.33,0,1.822,0.127770833,0.152,0,0.016463582
2016/1/4 12:30,-10.8,65.38,0.092810589,14.017,0,2.232,0.127694444,0.153,0,0.015194967
2016/1/4 13:00,-11.15,63.84,0.094262218,73.54,83.5,2.637,0.128104167,0.15,0,0.04641479
2016/1/4 13:30,-11.52,56.97,0.108888852,106.55,162.2,2.64,0.127694444,0.151,101.4623122,0.044863471
2016/1/4 14:00,-11.84,51.97,0.118450316,143.55,241.2,2.988,0.127694444,0.151,206.285685,0.043322154
2016/1/4 14:30,-11.89,53.92,0.113184001,212.05,367.7,2.431,0.127770833,0.151,301.2362034,0.04179106
2016/1/4 15:00,-11.91,54.29,0.112094203,410.35,685.4,2.858,0.127694444,0.152,384.6902635,0.040270423
2016/1/4 15:30,-11.44,51.44,0.123675281,474.15,802,2.527,0.127770833,0.152,455.2208434,0.038760487
2016/1/4 16:00,-11.3777951,50.05241833,0.127846369,517.85,883,2.582,0.127770833,0.152,511.6219053,0.037261511
2016/1/4 16:30,-10.96,47.99,0.137658352,543.95,934,2.838,0.127770833,0.151,552.9290177,0.035773768
2016/1/4 17:00,-10.96,47.37,0.139299347,555.75,958,3.133,0.127361111,0.152,578.4358469,0.034297547
2016/1/4 17:30,-10.77,46.82,0.142908954,548.75,947,2.678,0.127361111,0.152,587.7062355,0.032833157
2016/1/4 18:00,-10.53,44.3,0.152574352,526.05,906,2.734,0.127284722,0.151,580.58166,0.002888953
2016/1/4 18:30,-10.38,43.33,0.157096908,484.55,831,3.065,0.127361111,0.15,557.1839422,0.001996639
2016/1/4 19:00,-10.21,39.8,0.169154075,427.65,730,2.247,0.127361111,0.151,517.9131659,0.001174887
2016/1/4 19:30,-10.37,39.39,0.168152891,360.75,611.6,2.512,0.127284722,0.152,463.4408363,0.000454
2016/1/4 20:00,-10.42,42.52,0.15883579,278.25,467.4,2.288,0.127,0.151,394.6983975,0.018513192
2016/1/4 20:30,-10.52,42.4,0.157904646,192.25,316.3,2.554,0.127,0.151,312.8613052,0.080612244
2016/1/4 21:00,-10.66,42.96,0.154633633,106.35,161.6,1.975,0.126590278,0.152,219.3289279,0.155194467
2016/1/4 21:30,-11.12,44.57,0.144843155,35.44,46.6,1.564,0.126666667,0.151,115.7006179,0.098542726
2016/1/4 22:00,-11.67,45.68,0.13580983,9.875,0,1.323,0.127027778,0.15,3.748363666,0.248984915
2016/1/4 22:30,-12.18,45.74,0.130190969,9.021,0,1.261,0.126590278,0.151,0,0.792975269
2016/1/4 23:00,-12.64,48.51,0.119024398,9.052,0,0.904,0.126666667,0.151,0,0.109412934
2016/1/4 23:30,-13.03,51.19,0.109306329,9.433,0,0.955,0.126618056,0.15,0,0.007352203
2016/1/5 0:00,-13.15,52.61,0.105093199,10.021,0,1.249,0.126618056,0.15,0,0.040668087
2016/1/5 0:30,-13.22,51.61,0.106699669,9.703,0,1.405,0.125847222,0.151,0,0.196992629
2016/1/5 1:00,-13.54,53.18,0.10057265,9.481,0,1.302,0.125923611,0.152,0,0.025380476
2016/1/5 1:30,-13.98,56.68,0.089756354,9.044,0,0.949,0.126208333,0.149,0,0.063512262
2016/1/5 2:00,-14.53,61.1,0.077028179,9.536,0,0.987,0.125590278,0.15,0,0.165075986
2016/1/5 2:30,-14.88,63.16,0.070867553,9.803,0,1.301,0.125590278,0.15,0,0.097561796
2016/1/5 3:00,-15.09,63.3,0.069379559,10.032,0,1.098,0.125027778,0.15,0,0.205557267
2016/1/5 3:30,-15.3,64.7,0.06557881,9.625,0,1.306,0.124923611,0.151,0,0.03080471
2016/1/5 4:00,-15.28,63.12,0.068628094,10.159,0,1.38,0.124513889,0.15,0,0.02340566
2016/1/5 4:30,-15.23,62.78,0.069549231,10.365,0,1.501,0.124027778,0.15,0,0.016425603
2016/1/5 5:00,-15.52,64.14,0.065410321,10.074,0,1.335,0.123361111,0.149,0,0.009971327
2016/1/5 5:30,-15.82,67.04,0.058634465,10.41,0,1.354,0.123180556,0.15,0,0.004248005
2016/1/5 6:00,-15.96,68.15,0.056000556,10.655,0,1.481,0.122361111,0.15,0,0.00283075
2016/1/5 6:30,-15.98,69.01,0.054397361,10.678,0,1.448,0.122180556,0.151,0,0.002150826
2016/1/5 7:00,-15.8,68.73,0.055721044,10.416,0,1.405,0.121152778,0.151,0,0.001509405
2016/1/5 7:30,-15.95,70.7,0.051560106,10.251,0,1.396,0.120618056,0.149,0,0.000916
2016/1/5 8:00,-16.09,72.5,0.047828861,10.245,0,1.288,0.120284722,0.149,0,0.00039
2016/1/5 8:30,-16.24,74.5,0.043796364,10.363,0,1.269,0.119618056,0.149,0,0.027178264
2016/1/5 9:00,-16.29,77.6,0.038311082,10.7,0,1.351,0.118541667,0.15,0,0.000334
2016/1/5 9:30,-16.2,78.7,0.036705747,10.358,0,1.214,0.117951389,0.149,0,0.000784
2016/1/5 10:00,-16.43,79.7,0.03431373,10.758,0,1.146,0.117284722,0.149,0,0.001291345
2016/1/5 10:30,-15.96,79.1,0.036747618,10.712,0,1.449,0.116284722,0.148,0,0.159296528
2016/1/5 11:00,-16.27,79.5,0.035120359,9.943,0,1.224,0.115618056,0.149,0,0.002421799
2016/1/5 11:30,-16.36,80.4,0.033325834,10.673,0,1.221,0.114951389,0.148,0,0.003394009
2016/1/5 12:00,-16.29,81,0.032496007,10.947,0,1.514,0.114388889,0.148,0,0.003664558
2016/1/5 12:30,-15.85,80.6,0.034425389,15.453,0,1.537,0.114180556,0.15,0,0.004319264
2016/1/5 13:00,-14.69,79.8,0.039473806,35.31,46.17,1.29,0.115722222,0.148,0,0.004993194
2016/1/5 13:30,-13.72,78.8,0.044872538,150.85,223.1,1.166,0.115694444,0.149,100.3670744,0.005684679
2016/1/5 14:00,-12.23,78,0.052573561,250.55,400.9,0.615,0.115694444,0.149,205.5268494,0.006392347
2016/1/5 14:30,-10.28,74.1,0.072371755,197.15,349.9,0.264,0.115694444,0.149,300.8549495,0.007115052
2016/1/5 15:00,-8.9,69.62,0.094672971,176.75,320.1,0.022,0.115618056,0.149,384.7212984,0.007851818
2016/1/5 15:30,-7.36,70.8,0.102614977,196.95,357.5,0.494,0.115694444,0.149,455.6918108,0.008601804
2016/1/5 16:00,-6.168,72.8,0.104788946,214.75,395.8,0.766,0.115388889,0.149,512.5529143,0.009364278
2016/1/5 16:30,-5.641,74.9,0.100678778,211.15,396.6,1.219,0.115388889,0.148,554.3323015,0.046639491
2016/1/5 17:00,-5.042,77.7,0.093623203,151.45,274.5,1.067,0.11575,0.148,580.3155559,0.044714892
2016/1/5 17:30,-4.811,80.3,0.084170298,144.35,261.9,1.472,0.115465278,0.149,590.0583689,0.042805716
2016/1/5 18:00,-4.341,78.8,0.093858495,189.95,345.4,2.103,0.114979167,0.149,583.3941369,0.04091239
2016/1/5 18:30,-4.12,69.31,0.138157851,212.75,387.3,2.573,0.115055556,0.149,560.4368108,0.039035369
2016/1/5 19:00,-4.001,68.22,0.144353018,328.75,579.9,2.359,0.1151875,0.147,521.5789474,0.037175138
2016/1/5 19:30,-3.781,66.29,0.155674674,369.65,631.8,2.714,0.11475,0.148,467.4849973,0.035332217
2016/1/5 20:00,-3.748,65.9,0.157866692,286.85,488.3,2.208,0.114826389,0.148,399.079943,0.033507166
2016/1/5 20:30,-3.685,65.71,0.159499271,192.15,323.4,2.365,0.114826389,0.148,317.5334822,0.031700586
2016/1/5 21:00,-4.069,65.54,0.155726669,107.85,166.9,2.112,0.114493056,0.148,224.2400268,0.029913129
2016/1/5 21:30,-4.55,67.17,0.143069868,38.36,48.73,1.914,0.114416667,0.149,120.7948589,0.072877131
2016/1/5 22:00,-5.119,69.41,0.127678197,10.331,0,1.431,0.114416667,0.148,8.966852096,0.07077556
2016/1/5 22:30,-5.963,72.1,0.109187901,9.356,0,1.312,0.114597222,0.147,0,0.068685635
2016/1/5 23:00,-6.366,75.2,0.094101382,10.16,0,1.637,0.114416667,0.148,0,0.066607578
2016/1/5 23:30,-6.236,80.4,0.075116696,10.297,0,1.699,0.114493056,0.148,0,0.064541616
2016/1/6 0:00,-5.411,78.8,0.086540697,10.802,0,1.979,0.114826389,0.148,0,0.021775409
2016/1/6 0:30,-4.442,69.49,0.134049791,10.311,0,2.122,0.114236111,0.148,0,0.020112357
2016/1/6 1:00,-3.885,67.39,0.149421845,10.264,0,2.433,0.114520833,0.147,0,0.018474736
2016/1/6 1:30,-3.589,65.37,0.16224568,10.194,0,2.415,0.114520833,0.148,0,0.016863934
2016/1/6 2:00,-3.393,64.79,0.167404821,9.868,0,2.505,0.114520833,0.147,0,0.014390081
2016/1/6 2:30,-3.296,62.89,0.177724385,10.02,0,2.471,0.114236111,0.148,0,0.015226754
2016/1/6 3:00,-3.157,62.36,0.182146555,9.942,0,2.414,0.114520833,0.147,0,0.016072147
2016/1/6 3:30,-2.945,62.94,0.182201967,10.209,0,2.843,0.114159722,0.147,0,0.012209409
2016/1/6 4:00,-2.778,63.83,0.180054554,9.986,0,2.749,0.114236111,0.146,0,0.017787956
2016/1/6 4:30,-2.815,63.86,0.179409834,9.94,0,2.563,0.114291667,0.146,0,0.009276804
